source,source_job_id,title,company,location,salary_text,salary_min,salary_max,date_posted,date_scraped,url,description_snippet
remoteok,MERI-1-0-8078,Operations Analyst,Meridian Healthcare Group,"San Francisco, CA","$64,000 - $88,300",64000,88300.0,2026-03-26,2026-03-26,https://example-jobboard.test/job/MERI-1-0-8078,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,MERI-1-0-8078,Operations Analyst,Meridian Healthcare Group,"San Francisco, CA","$64,000 - $88,300",64000,88300.0,2026-03-26,2026-04-01,https://example-jobboard.test/job/MERI-1-0-8078,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MERI-1-1-2496,Operations Analyst,Meridian Healthcare Group,"San Francisco, CA","$64,000 - $88,300",64000,88300.0,2026-05-03,2026-05-03,https://example-jobboard.test/job/MERI-1-1-2496,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MERI-1-1-2496,Operations Analyst,Meridian Healthcare Group,"San Francisco, CA","$64,000 - $88,300",64000,88300.0,2026-05-03,2026-05-07,https://example-jobboard.test/job/MERI-1-1-2496,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-0-0-9056,Business Analyst,Falcon Aerospace,"Atlanta, GA","$60,000 - $76,700",60000,76700.0,2026-03-28,2026-03-28,https://example-jobboard.test/job/FALC-0-0-9056,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-0-0-9056,Business Analyst,Falcon Aerospace,"Atlanta, GA","$60,000 - $76,700",60000,76700.0,2026-03-28,2026-04-04,https://example-jobboard.test/job/FALC-0-0-9056,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-0-0-9056,Business Analyst,Falcon Aerospace,"Atlanta, GA","$60,000 - $76,700",60000,76700.0,2026-03-28,2026-04-10,https://example-jobboard.test/job/FALC-0-0-9056,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-0-0-9056,Business Analyst,Falcon Aerospace,"Atlanta, GA","$60,000 - $76,700",60000,76700.0,2026-03-28,2026-04-17,https://example-jobboard.test/job/FALC-0-0-9056,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-0-8451,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-03-29,2026-03-29,https://example-jobboard.test/job/FALC-1-0-8451,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-0-8451,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-03-29,2026-04-04,https://example-jobboard.test/job/FALC-1-0-8451,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-0-8451,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-03-29,2026-04-10,https://example-jobboard.test/job/FALC-1-0-8451,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-0-8451,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-03-29,2026-04-16,https://example-jobboard.test/job/FALC-1-0-8451,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-1-7622,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-05-23,2026-05-23,https://example-jobboard.test/job/FALC-1-1-7622,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-1-7622,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-05-23,2026-05-30,https://example-jobboard.test/job/FALC-1-1-7622,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-1-7622,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-05-23,2026-06-06,https://example-jobboard.test/job/FALC-1-1-7622,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-1-7622,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-05-23,2026-06-10,https://example-jobboard.test/job/FALC-1-1-7622,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,FALC-1-1-7622,Business Systems Analyst,Falcon Aerospace,"San Francisco, CA","$58,000 - $67,600",58000,67600.0,2026-05-23,2026-06-15,https://example-jobboard.test/job/FALC-1-1-7622,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,1133503,Business Analyst BFSI,WNS,"Bengaluru, Bengaluru, Karnataka, India",,,,2026-06-14,2026-06-17,https://remoteOK.com/remote-jobs/remote-business-analyst-bfsi-wns-1133503,"<strong>Company Description<br><br></strong>WNS, part of Capgemini, is an Agentic AI-powered leader in intelligent operations and transformation, serving more than 700 clients across 10 industries, including Banking and Financial Services, Healthcare, Insurance, Shipping and Logistics, and Travel an"
